codigo,etiqueta
3305,Sills o coladas de basalto (N-B)
3306,Sin denominación
3307,Stock Ango
3308,Stock Antapata
3309,Stock Carmatingo
3310,Stock Cauri
3311,Stock Chacracocha
3312,Stock Collque Orco - sienita
3313,Stock Contonga
3314,Stock Huano
3315,"Stock Huaynapata - gabro, diorita"
3316,Stock Llacsa
3317,Stock Mirgas
3318,Stock Orospuquio
3319,Stock Patatapa
3320,Stock Paucas
3321,Stock Puncucolla
3322,Stock Raura
3323,Stock Rondoni
3324,Stock San Cristóbal
3325,Stock Taully
3326,Stock Vinchos
3327,Subvolcánico
3328,"Sucllamachay - tonalita, granodiorita"
3329,Suelloc - diorita
3330,Súper Unidad Amotapes
3331,Súper Unidad Antamina
3332,Súper Unidad Cahuish
3333,Super Unidad Carampayoc
3334,Súper Unidad Catahuasi
3335,Súper Unidad Chala
3336,Súper Unidad Challaviento
3337,Súper Unidad Cochahuasi
3338,Súper Unidad Cohup
3339,Súper Unidad Colasay
3340,Súper Unidad Colquemarca
3341,Súper Unidad Gollón - Callangate
3342,Súper Unidad Humaya
3343,Súper Unidad Ica
3344,Súper Unidad Ilo
3345,Súper Unidad Incahuasi
3346,Súper Unidad Jaqui
3347,Súper Unidad Jatun Huasi
3348,Súper Unidad Jecuán
3349,Súper Unidad Las Lomas
3350,Súper Unidad Linga
3351,Súper Unidad Médanos
3352,Súper Unidad Monte Sarumo
3353,Súper Unidad Paccho
3354,Súper Unidad Paltashaco
3355,Súper Unidad Pampahuasi
3356,Súper Unidad Pamparrumbe
3357,Súper Unidad Paraíso
3358,Súper Unidad Patap
3359,Súper Unidad Pativilca
3360,Súper Unidad Punta Coles
3361,Súper Unidad Puscao
3362,Súper Unidad Sacota
3363,Súper Unidad Sacsamayo
3364,Súper Unidad San Ignacio
3365,Súper Unidad San Luis
3366,Super Unidad San Ramón - Monzogranito
3367,Super Unidad Santa Bárbara
3368,Súper Unidad Santa Rosa
3369,Súper Unidad Tiabaya
3370,Super Unidad Tingo Cancha
3371,Super Unidad Tingocancha
3372,Súper Unidad Toldopampa
3373,Súper Unidad Torconta
3374,Súper Unidad Torrecillas
3375,Súper Unidad Ventanillas Pariatoco
3376,Súper Unidad Yarabamba
3377,Superunidad San Ignacio
3378,Suruijuana - pórfido riodacítico
3379,"Suyo - granodiorita, tonalita"
3380,Talhuis - granodiorita
3381,Tambo - granito
3382,Tarma - granodiorita
3383,Toba de cristales
3384,Toba riolítica
3385,Tonalita
3386,Tonalita - Granodiorita
3387,"Tonalita, diorita"
3388,"Tonalita, granito"
3389,"Tonalita, granodiorita"
3390,"Tonalita, granodiorita, diorita"
3391,Tonca - aplita
3392,Tontoquere - latita
3393,Totora - andesita
3394,traquiandesita
3395,Traquiandesita
3396,traquiandesita porfídica
3397,Traquita
3398,"Tunasmojo - granito, monzonita"
3399,Tusini - cuarzomonzonita
3400,Tutumberos - diabasa
3401,Tuturane - riolita
3402,Uchco
3403,Unidad  Utjujanja
3404,Unidad Acari
3405,Unidad Altamira
3406,Unidad Altamisa
3407,Unidad Ancara
3408,Unidad Ancojarja
3409,Unidad Anta
3410,Unidad Aricoma
3411,Unidad Ayancocha
3412,Unidad Cadenas
3413,Unidad Cala Cala
3414,Unidad Carampayoc
3415,Unidad Carrizal
3416,Unidad Cayán
3417,Unidad Cayo Orjo
3418,Unidad Ccasccabamba
3419,Unidad Chillhuapata
3420,Unidad Coasa
3421,Unidad Cocas
3422,Unidad Colquemarca
3423,Unidad Colquemarca - Plutón Colquemarca - tonalita
3424,Unidad Colquemarca - Pluton Pisuropata - tonalita
3425,Unidad Condoriquiña
3426,Unidad Conguime
3427,Unidad Cotabambas
3428,Unidad Cotabambas - Pluton Aychacata - microdiorita
3429,Unidad Cotabambas - Plutón Cajimarca - granodiorita
3430,Unidad Cotabambas - Pluton Colca - tonalita
3431,"Unidad cotabambas - Plutón Cotabambas - granodiorita ,tonalita"
3432,Unidad Cotabambas - Plutón Curahuasi - diorita
3433,Unidad Cotabambas - Plutón Curahuasi - gabro
3434,Unidad Cotabambas - Plutón Curahuasi - granodiorita
3435,Unidad Cotabambas - Plutón Curahuasi - sienita
3436,Unidad Cotabambas - Plutón Curahuasi - tonalita
3437,Unidad Cotabambas - Pluton Huanoquite - granodiorita
3438,Unidad Cotabambas - Pluton Rocoto - granodiorita
3439,Unidad Cotabambas - Puton Bellavista - diorita
3440,Unidad Coyllurqui
3441,Unidad Coyllurqui - Plutón Coyllurqui - granodiorita
3442,"Unidad Coyllurqui - Plutón Coyllurqui - tonalita, granodiorita"
3443,Unidad Coyllurqui - Plutón Lagua - cuarzomonzodiorita
3444,Unidad Coyllurqui - Plutón Pasto - diorita
3445,Unidad El Molino - Carrizal
3446,Unidad Haquira
3447,"Unidad Haquira - Plutón Haquira - tonalita, diorita"
3448,"Unidad Haquira - Plutón Oscollo - tonalita, diorita"
3449,Unidad Higuerón
3450,Unidad Huachon
3451,Unidad Huachón
3452,Unidad Huaclani
3453,Unidad Huacuto
3454,Unidad Huanchuacaca
3455,Unidad Huasan - Plutón Utupara - diorita
3456,Unidad Huasani
3457,Unidad Huasani - Plutón Huasani - diorita
3458,Unidad Huasani - Plutón Huasani - granodiorita
3459,Unidad Huaynagravel
3460,Unidad Huisoroque
3461,Unidad Jaccuypata
3462,Unidad La Huaña
3463,Unidad Lagartos
3464,Unidad Lambrama
3465,Unidad Lambrama - Plutón Lambrama - cuarzomonzonita
3466,Unidad Lambrama - Plutón Lambrama - diorita
3467,Unidad Lambrama - Plutón Marjune - microgranito
3468,Unidad Lambrama - Plutón Sanjo - diorita
3469,Unidad Lambrana - Plutón Lambrana - cuarzodiorita
3470,Unidad Limbani
3471,Unidad Lintere- microgranito
3472,Unidad Llacaden
3473,Unidad Llajua
3474,Unidad Llajua - Plutón Anta Anta - diorita
3475,Unidad Llajua - Plutón Charamuray - diorita
3476,Unidad Llajua - Plutón Cochasayhuas - diorita
3477,Unidad Llajua - Plutón Ferrobamba - diorita
3478,Unidad Llajua - Plutón Llajua - diorita
3479,Unidad Llajua - Plutón Pampa - diorita
3480,Unidad Lloquesa
3481,Unidad Los Ranchos
3482,Unidad Lucumayo
3483,Unidad Malingas
3484,Unidad Mallampampa
3485,Unidad Manto
3486,Unidad Metal Palina
3487,Unidad Millacase
3488,Unidad Ninahuisa
3489,Unidad Ocobamba
3490,Unidad Ocobamba - Plutón Anchaca - cuarzodiorita
3491,Unidad Ocobamba - Plutón Huayllacocha - tonalita
3492,Unidad Ocobamba - Plutón Jichcorral - diorita
3493,Unidad Ocobamba - Plutón Maraypata - monzodiorita
3494,Unidad Ocobamba - Plutón Ocobamba - cuarzodiorita
3495,Unidad Ocobamba - Plutón Ocobamba - monzodiorita
3496,Unidad Ocobamba - Plutón San Antonio - monzogranito
3497,Unidad Ocobamba - Plutón Taquebamba - monzodiorita
3498,Unidad Ocobamba - Pluton Toncco Bamba - diorita
3499,Unidad Ojeacocha
3500,Unidad Ollachea
3501,Unidad Pacaipampa
3502,Unidad Pacaypampa
3503,Unidad Pamparrumbe
3504,Unidad Parco
3505,Unidad Parco - Plutón Auquimarca - granodiorita
3506,Unidad Parco - Plutón Huayllapata - tonalita
3507,Unidad Parco - Plutón Llinque - cuarzodiorita
3508,Unidad Parco - Plutón Negro Cocha - metacuarzodiorita
3509,Unidad Parco - Plutón Negro Cocha - metacuarzomonzodiorita
3510,Unidad Parco - Plutón Parco - diorita
3511,Unidad Parco - Plutón Parco - granodiorita
3512,Unidad Parco - Plutón Purco - monzonita
3513,Unidad Parco - Plutón Santa Rosa - diorita
3514,Unidad Parco - Plutón Santa Rosa - monzonita
3515,Unidad Patabamba
3516,Unidad Penachi
3517,Unidad Peñón
3518,Unidad Piscacucho
3519,Unidad Playa Hermosa
3520,Unidad Progreso
3521,"Unidad Progreso - Plutón Chalcobamba - tonalita, granodiorita"
3522,Unidad Progreso - Plutón Jatunjasa - granodiorita
3523,Unidad Progreso - Plutón Ojococha - granodiorita
3524,Unidad Progreso - Plutón Oyoni - tonalita
3525,Unidad Progreso - Plutón Progreso - diorita
3526,Unidad Progreso - Plutón Progreso - granodiorita
3527,Unidad Progreso - Plutón Progreso - tonalita
3528,"Unidad Progreso - Plutón Progreso - tonalita, granodiorita"
3529,Unidad Progreso - Plutón Quello - granodiorita
3530,Unidad Progreso - Pluton Tambobamba - granodiorita
3531,Unidad Pucahuanca
3532,Unidad Puesto Figueroa
3533,Unidad Quebrada Cotrina
3534,Unidad Querayoc
3535,Unidad Quiparacra
3536,Unidad Quisichupa
3537,Unidad Rumipite
3538,Unidad Sabanilla
3539,Unidad Salamanca
3540,Unidad San Gabán
3541,Unidad San Miguel Ongoy
3542,Unidad San Rafael
3543,Unidad San Ramón
3544,Unidad Sañayca
3545,Unidad Sañayca - Congota - andesita porfirítica
3546,Unidad Sañayca - dacita
3547,Unidad Sañayca - Huanca Huanca - Andesita porfídica
3548,Unidad Sañayca - latiandesita
3549,Unidad Sañayca - Molle - andesita porfirítica
3550,Unidad Sañayca - riodacita
3551,Unidad Senja - cuarzomonzodiorita
3552,Unidad Surapata
3553,Unidad Suyo
3554,Unidad Tabaconas
3555,Unidad Tamarindo
3556,Unidad Taucane
3557,Unidad Tauromarca
3558,Unidad Tembladera
3559,Unidad Tingo Grande
3560,Unidad Tontoquere
3561,Unidad Totora
3562,Unidad Totora - dacita
3563,Unidad Totora - Piscocalla - dacita porfídica
3564,Unidad Totora - riolita porfirítica
3565,Unidad Totora - Totora - dacita porfídica
3566,Unidad Tucto
3567,Unidad Tupe
3568,Unidad Turamarca
3569,Unidad Ullasupo
3570,Unidad Vizcachani
3571,Unidad Yachata
3572,Unidad Yaretani
3573,Unidad Yurac Apacheta
3574,Unidad Zarumilla
3575,Utccuccacca - leucogranito
3576,Versalles - monzonita
3577,Vilca - monzogranito
3578,Vitrofiro
3579,Vizcachani - diorita
3580,Yacchata - riodacita
3581,Yanacocha - andesita
3582,Yanico - granodiorita
3583,Yaurimoco - Tonalita
3584,Yayamari - andesita
3585,Yayamari - granito
3586,Yupanca - Granito
3587,Yurac Apacheta - monzogranito
3588,Zona de Alteración
