fuente,id,lon,lat,taxon,clase,max_ma,formacion,era
GBIF,1.73615859634952e-315,-80.646521,-3.705566,"Mactra Linnaeus, 1767",Bivalvia,,Zorritos Fm,""
GBIF,1.73615860129017e-315,-80.646521,-3.705566,"Mactra Linnaeus, 1767",Bivalvia,,Zorritos Fm,""
GBIF,1.73615860623083e-315,-80.646521,-3.705566,"Mactra Linnaeus, 1767",Bivalvia,,Zorritos Fm,""
GBIF,1.73615861117149e-315,-80.646521,-3.705566,"Marginella Lamarck, 1799",Gastropoda,,Zorritos Fm,""
GBIF,1.73615861611214e-315,-80.646521,-3.705566,"Marginella Lamarck, 1799",Gastropoda,,Zorritos Fm,""
GBIF,1.7361586210528e-315,-80.646521,-3.705566,"Marginella Lamarck, 1799",Gastropoda,,Zorritos Fm,""
GBIF,1.73615862599346e-315,-80.646521,-3.705566,"Marginella Lamarck, 1799",Gastropoda,,Zorritos Fm,""
GBIF,1.73615863093411e-315,-80.646521,-3.705566,"Marginella Lamarck, 1799",Gastropoda,,Zorritos Fm,""
GBIF,1.73615863587477e-315,-80.646521,-3.705566,"Marginella Lamarck, 1799",Gastropoda,,Zorritos Fm,""
GBIF,1.73615864081543e-315,-80.646521,-3.705566,"Marginella Lamarck, 1799",Gastropoda,,Zorritos Fm,""
GBIF,1.73615864575608e-315,-80.646521,-3.705566,"Marginella Lamarck, 1799",Gastropoda,,Zorritos Fm,""
GBIF,1.73615865069674e-315,-80.646521,-3.705566,"Marginella Lamarck, 1799",Gastropoda,,Zorritos Fm,""
GBIF,1.7361586556374e-315,-80.646521,-3.705566,"Marginella Lamarck, 1799",Gastropoda,,Zorritos Fm,""
GBIF,1.73615866057805e-315,-80.646521,-3.705566,"Marginella Lamarck, 1799",Gastropoda,,Zorritos Fm,""
GBIF,1.73615866551871e-315,-80.646521,-3.705566,"Marginella Lamarck, 1799",Gastropoda,,Zorritos Fm,""
GBIF,1.73615867045936e-315,-80.646521,-3.705566,"Mactra Linnaeus, 1767",Bivalvia,,Zorritos Fm,""
GBIF,1.73615867540002e-315,-80.646521,-3.705566,"Marginella Lamarck, 1799",Gastropoda,,Zorritos Fm,""
GBIF,1.73615868034068e-315,-80.646521,-3.705566,"Marginella Lamarck, 1799",Gastropoda,,Zorritos Fm,""
GBIF,1.73615868528133e-315,-80.646521,-3.705566,"Marginella Lamarck, 1799",Gastropoda,,Zorritos Fm,""
GBIF,1.73615869022199e-315,-80.646521,-3.705566,"Marginella Lamarck, 1799",Gastropoda,,Zorritos Fm,""
GBIF,1.73615869516265e-315,-80.646521,-3.705566,"Marginella Lamarck, 1799",Gastropoda,,Zorritos Fm,""
GBIF,1.7361587001033e-315,-80.646521,-3.705566,"Marginella Lamarck, 1799",Gastropoda,,Zorritos Fm,""
GBIF,1.73615870504396e-315,-80.646521,-3.705566,"Marginella Lamarck, 1799",Gastropoda,,Zorritos Fm,""
GBIF,1.73615870998462e-315,-80.646521,-3.705566,"Marginella Lamarck, 1799",Gastropoda,,Zorritos Fm,""
GBIF,1.73615871492527e-315,-80.646521,-3.705566,"Marginella Lamarck, 1799",Gastropoda,,Zorritos Fm,""
GBIF,1.73615871986593e-315,-80.646521,-3.705566,"Marginella Lamarck, 1799",Gastropoda,,Zorritos Fm,""
GBIF,1.73615872480659e-315,-80.646521,-3.705566,"Marginella Lamarck, 1799",Gastropoda,,Zorritos Fm,""
GBIF,1.73615872974724e-315,-80.646521,-3.705566,"Marginella Lamarck, 1799",Gastropoda,,Zorritos Fm,""
GBIF,1.7361587346879e-315,-80.646521,-3.705566,"Mactra Linnaeus, 1767",Bivalvia,,Zorritos Fm,""
GBIF,1.73623316567744e-315,-80.646521,-3.705566,"Mitra dunkeri Jickeli, 1874",Gastropoda,,Zorritos Fm,""
GBIF,1.7362331706181e-315,-80.646521,-3.705566,"Mitra dunkeri Jickeli, 1874",Gastropoda,,Zorritos Fm,""
GBIF,1.73623317555876e-315,-80.646521,-3.705566,"Mitra dunkeri Jickeli, 1874",Gastropoda,,Zorritos Fm,""
GBIF,1.73624739476805e-315,-80.646521,-3.705566,"Murex laqueoratus (Spieker, 1922)",Gastropoda,,Zorritos Fm,""
GBIF,1.7362473997087e-315,-80.646521,-3.705566,"Mulinia Gray, 1837",Bivalvia,,Zorritos Fm,""
GBIF,1.73625270103308e-315,-80.646521,-3.705566,"Myurella Hinds, 1845",Gastropoda,,Zorritos Fm,""
GBIF,1.73625270597374e-315,-80.646521,-3.705566,"Myurella Hinds, 1845",Gastropoda,,Zorritos Fm,""
GBIF,1.73625271091439e-315,-80.646521,-3.705566,"Myurella Hinds, 1845",Gastropoda,,Zorritos Fm,""
GBIF,1.73625271585505e-315,-80.646521,-3.705566,"Myurella Hinds, 1845",Gastropoda,,Zorritos Fm,""
GBIF,1.73628667298689e-315,-80.646521,-3.705566,"Oliva Bruguière, 1789",Gastropoda,,Zorritos Fm,""
GBIF,1.73628667792755e-315,-80.646521,-3.705566,"Oliva Bruguière, 1789",Gastropoda,,Zorritos Fm,""
GBIF,1.73630968656467e-315,-80.646521,-3.705566,"Ostrea Linnaeus, 1758",Bivalvia,,Zorritos Fm,""
GBIF,1.73630969150533e-315,-80.646521,-3.705566,"Ostrea Linnaeus, 1758",Bivalvia,,Zorritos Fm,""
GBIF,1.73630969644599e-315,-80.646521,-3.705566,"Ostrea Linnaeus, 1758",Bivalvia,,Zorritos Fm,""
GBIF,1.73632731482692e-315,-80.646521,-3.705566,"Panopea Ménard de la Groye, 1807",Bivalvia,,Zorritos Fm,""
GBIF,1.73634683041993e-315,-80.646521,-3.705566,"Pecten woodringi Spieker, 1922",Bivalvia,,Zorritos Fm,""
GBIF,1.73634683536058e-315,-80.646521,-3.705566,"Pecten woodringi Spieker, 1922",Bivalvia,,Zorritos Fm,""
GBIF,1.73634684030124e-315,-80.646521,-3.705566,"Pecten O.F.Müller, 1776",Bivalvia,,Zorritos Fm,""
GBIF,1.7363468452419e-315,-80.646521,-3.705566,"Pecten O.F.Müller, 1776",Bivalvia,,Zorritos Fm,""
GBIF,1.73636780350659e-315,-80.646521,-3.705566,"Pholas Linnaeus, 1758",Bivalvia,,Zorritos Fm,""
GBIF,1.73639138525987e-315,-80.646521,-3.705566,"Pleurotoma Lamarck, 1799",Gastropoda,,Zorritos Fm,""
GBIF,1.73639139020053e-315,-80.646521,-3.705566,"Pleurotoma Lamarck, 1799",Gastropoda,,Zorritos Fm,""
GBIF,1.73640599972167e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640600466233e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640600960299e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640601454364e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.7364060194843e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640602442496e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640602936561e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640603430627e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640603924692e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640604418758e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640604912824e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640605406889e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640605900955e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640606395021e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640606889086e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640607383152e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640607877218e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640608371283e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640608865349e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640609359415e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.7364060985348e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640610347546e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640610841612e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640611335677e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640611829743e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640612323808e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640612817874e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.7364061331194e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640613806005e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640614300071e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640614794137e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640615288202e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640615782268e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640616276334e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640616770399e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640617264465e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640617758531e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640618252596e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640618746662e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640619240727e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640619734793e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640620228859e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640620722924e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.7364062121699e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640621711056e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640622205121e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640622699187e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640623193253e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640623687318e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640624181384e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.7364062467545e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640625169515e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640625663581e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640626157647e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640626651712e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640627145778e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640627639843e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640628133909e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73640628627975e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.7364062912204e-315,-80.646521,-3.705566,"Polinices Montfort, 1810",Gastropoda,,Zorritos Fm,""
GBIF,1.73654941709735e-315,-80.646521,-3.705566,"Solenosteira Dall, 1890",Gastropoda,,Zorritos Fm,""
GBIF,1.736549422038e-315,-80.646521,-3.705566,"Solenosteira Dall, 1890",Gastropoda,,Zorritos Fm,""
GBIF,1.73654942697866e-315,-80.646521,-3.705566,"Solenosteira Dall, 1890",Gastropoda,,Zorritos Fm,""
GBIF,1.73654943191932e-315,-80.646521,-3.705566,"Solenosteira Dall, 1890",Gastropoda,,Zorritos Fm,""
GBIF,1.73654943685997e-315,-80.646521,-3.705566,"Solenosteira Dall, 1890",Gastropoda,,Zorritos Fm,""
GBIF,1.73654944180063e-315,-80.646521,-3.705566,"Solenosteira Dall, 1890",Gastropoda,,Zorritos Fm,""
GBIF,1.73654944674129e-315,-80.646521,-3.705566,"Solenosteira Dall, 1890",Gastropoda,,Zorritos Fm,""
GBIF,1.73654945168194e-315,-80.646521,-3.705566,"Solenosteira Dall, 1890",Gastropoda,,Zorritos Fm,""
GBIF,1.7365494566226e-315,-80.646521,-3.705566,"Solarium sexlineare (Nelson, 1870)",Gastropoda,,Zorritos Fm,""
GBIF,1.73654946156326e-315,-80.646521,-3.705566,"Solarium sexlineare (Nelson, 1870)",Gastropoda,,Zorritos Fm,""
GBIF,1.73654946650391e-315,-80.646521,-3.705566,"Solarium sexlineare (Nelson, 1870)",Gastropoda,,Zorritos Fm,""
GBIF,1.73663573036568e-315,-80.646521,-3.705566,"Strombina lanceolata (G.B.Sowerby I, 1832)",Gastropoda,,Zorritos Fm,""
GBIF,1.73663573530633e-315,-80.646521,-3.705566,"Strombina lanceolata (G.B.Sowerby I, 1832)",Gastropoda,,Zorritos Fm,""
GBIF,1.73663574024699e-315,-80.646521,-3.705566,"Strombina lanceolata (G.B.Sowerby I, 1832)",Gastropoda,,Zorritos Fm,""
GBIF,1.73663574518765e-315,-80.646521,-3.705566,"Strombina lanceolata (G.B.Sowerby I, 1832)",Gastropoda,,Zorritos Fm,""
GBIF,1.7366357501283e-315,-80.646521,-3.705566,"Strombina lanceolata (G.B.Sowerby I, 1832)",Gastropoda,,Zorritos Fm,""
GBIF,1.73663575506896e-315,-80.646521,-3.705566,"Strombina lanceolata (G.B.Sowerby I, 1832)",Gastropoda,,Zorritos Fm,""
GBIF,1.73663576000962e-315,-80.646521,-3.705566,"Strombina lanceolata (G.B.Sowerby I, 1832)",Gastropoda,,Zorritos Fm,""
GBIF,1.73663576495027e-315,-80.646521,-3.705566,"Strombina lanceolata (G.B.Sowerby I, 1832)",Gastropoda,,Zorritos Fm,""
GBIF,1.73663576989093e-315,-80.646521,-3.705566,"Strombus Linnaeus, 1758",Gastropoda,,Zorritos Fm,""
GBIF,1.73663577483158e-315,-80.646521,-3.705566,"Strombus Linnaeus, 1758",Gastropoda,,Zorritos Fm,""
GBIF,1.73663577977224e-315,-80.646521,-3.705566,"Strombus Linnaeus, 1758",Gastropoda,,Zorritos Fm,""
GBIF,1.7366357847129e-315,-80.646521,-3.705566,"Strombus Linnaeus, 1758",Gastropoda,,Zorritos Fm,""
GBIF,1.73665585365943e-315,-80.646521,-3.705566,"Surcula H.Adams & A.Adams, 1853",Gastropoda,,Zorritos Fm,""
GBIF,1.73666023602171e-315,-80.646521,-3.705566,"Tagelus gibbus (Spengler, 1794)",Bivalvia,,Zorritos Fm,""
GBIF,1.73666024096237e-315,-80.646521,-3.705566,"Tagelus gibbus (Spengler, 1794)",Bivalvia,,Zorritos Fm,""
GBIF,1.73666919837253e-315,-80.646521,-3.705566,"Terebra nelsoni (Hanna & Israelsky, 1925)",Gastropoda,,Zorritos Fm,""
GBIF,1.73666920331318e-315,-80.646521,-3.705566,"Tellina Linnaeus, 1758",Bivalvia,,Zorritos Fm,""
GBIF,1.73666920825384e-315,-80.646521,-3.705566,"Tellina Linnaeus, 1758",Bivalvia,,Zorritos Fm,""
GBIF,1.73670970187417e-315,-80.646521,-3.705566,"Turritella plana Binkhorst, 1861",Gastropoda,,Zorritos Fm,""
GBIF,1.73670970681483e-315,-80.646521,-3.705566,"Turritella plana Binkhorst, 1861",Gastropoda,,Zorritos Fm,""
GBIF,1.73670971175548e-315,-80.646521,-3.705566,"Turritella plana Binkhorst, 1861",Gastropoda,,Zorritos Fm,""
GBIF,1.73670971669614e-315,-80.646521,-3.705566,"Turritella plana Binkhorst, 1861",Gastropoda,,Zorritos Fm,""
GBIF,1.7367097216368e-315,-80.646521,-3.705566,"Turritella plana Binkhorst, 1861",Gastropoda,,Zorritos Fm,""
GBIF,1.73670972657745e-315,-80.646521,-3.705566,"Turritella plana Binkhorst, 1861",Gastropoda,,Zorritos Fm,""
GBIF,1.73670973151811e-315,-80.646521,-3.705566,"Turritella plana Binkhorst, 1861",Gastropoda,,Zorritos Fm,""
GBIF,1.73670973645877e-315,-80.646521,-3.705566,"Turritella Lamarck, 1799",Gastropoda,,Zorritos Fm,""
GBIF,1.73670974139942e-315,-80.646521,-3.705566,"Turritella Lamarck, 1799",Gastropoda,,Zorritos Fm,""
GBIF,1.73670974634008e-315,-80.646521,-3.705566,"Turritella Lamarck, 1799",Gastropoda,,Zorritos Fm,""
GBIF,1.73670975128074e-315,-80.646521,-3.705566,"Turritella plana Binkhorst, 1861",Gastropoda,,Zorritos Fm,""
GBIF,1.73670975622139e-315,-80.646521,-3.705566,"Turritella Lamarck, 1799",Gastropoda,,Zorritos Fm,""
GBIF,1.73670976116205e-315,-80.646521,-3.705566,"Turritella bifastigata (Nelson, 1870)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670976610271e-315,-80.646521,-3.705566,"Turritella bifastigata (Nelson, 1870)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670977104336e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670977598402e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670978092468e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670978586533e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670979080599e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670979574664e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.7367098006873e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670980562796e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670981056861e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670981550927e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670982044993e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670982539058e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670983033124e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.7367098352719e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670984021255e-315,-80.646521,-3.705566,"Turritella bifastigata (Nelson, 1870)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670984515321e-315,-80.646521,-3.705566,"Turritella bifastigata (Nelson, 1870)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670985009387e-315,-80.646521,-3.705566,"Turritella bifastigata (Nelson, 1870)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670985503452e-315,-80.646521,-3.705566,"Turritella bifastigata (Nelson, 1870)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670985997518e-315,-80.646521,-3.705566,"Turritella bifastigata (Nelson, 1870)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670986491583e-315,-80.646521,-3.705566,"Turritella bifastigata (Nelson, 1870)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670986985649e-315,-80.646521,-3.705566,"Turritella bifastigata (Nelson, 1870)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670987479715e-315,-80.646521,-3.705566,"Turritella bifastigata (Nelson, 1870)",Gastropoda,,Zorritos Fm,""
GBIF,1.7367098797378e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670988467846e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670988961912e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670989455977e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670989950043e-315,-80.646521,-3.705566,"Turritella bifastigata (Nelson, 1870)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670990444109e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670990938174e-315,-80.646521,-3.705566,"Turritella bifastigata (Nelson, 1870)",Gastropoda,,Zorritos Fm,""
GBIF,1.7367099143224e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670991926306e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670992420371e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670992914437e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670993408503e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670993902568e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670994396634e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670994890699e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670995384765e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670995878831e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670996372896e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670996866962e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670997361028e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670997855093e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670998349159e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670998843225e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.7367099933729e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.73670999831356e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.73671000325422e-315,-80.646521,-3.705566,"Turritella suturalis (W.Wood, 1828)",Gastropoda,,Zorritos Fm,""
GBIF,1.73692838026968e-315,-80.646521,-3.705566,"Uvanilla Gray, 1850",Gastropoda,,Zorritos Fm,""
GBIF,1.73693396321148e-315,-80.646521,-3.705566,"Vermetus Daudin, 1800",Gastropoda,,Zorritos Fm,""
GBIF,5.13435910924449e-315,-80.646521,-3.705566,"Dosinia grandis E.T.Nelson, 1870",Bivalvia,,Zorritos Fm,""
GBIF,5.13436572972414e-315,-80.646521,-3.705566,"Balanus Da, 1778",Maxillopoda,,Zorritos Fm,""
GBIF,5.13436688583775e-315,-80.646521,-3.705566,"Cyprina Lamarck, 1818",Bivalvia,,Zorritos Fm,""
GBIF,5.13437110515837e-315,-80.646521,-3.705566,"Dosinia grandis E.T.Nelson, 1870",Bivalvia,,Zorritos Fm,""
GBIF,5.13437464266839e-315,-80.646521,-3.705566,"Vermetus Daudin, 1800",Gastropoda,,Zorritos Fm,""
GBIF,5.13437696477693e-315,-80.646521,-3.705566,"Dosinia grandis E.T.Nelson, 1870",Bivalvia,,Zorritos Fm,""
GBIF,5.13437929676677e-315,-80.646521,-3.705566,"Dosinia grandis E.T.Nelson, 1870",Bivalvia,,Zorritos Fm,""
GBIF,5.13438393110253e-315,-80.646521,-3.705566,Bryozoa,"",,Zorritos Fm,""
GBIF,5.1343850921568e-315,-80.646521,-3.705566,"Balanus Da, 1778",Maxillopoda,,Zorritos Fm,""
GBIF,5.13438701407216e-315,-80.646521,-3.705566,"Dosinia grandis E.T.Nelson, 1870",Bivalvia,,Zorritos Fm,""
GBIF,5.13439661870832e-315,-80.646521,-3.705566,"Anomia Linnaeus, 1758",Bivalvia,,Zorritos Fm,""
GBIF,5.13440046253904e-315,-80.646521,-3.705566,"Cyprina Lamarck, 1818",Bivalvia,,Zorritos Fm,""
GBIF,5.13441339717765e-315,-80.646521,-3.705566,"Dosinia grandis E.T.Nelson, 1870",Bivalvia,,Zorritos Fm,""
