celda,x,y,era,amb,uni,prospcorr_mesozoico,incert_mesozoico
286929,-349626.086593423,275383.941442952,Cenozoico,Continental,Depósito aluvial,0.920056343078613,0.0458672124986441
286967,-273596.458532673,275383.941442952,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.94359940290451,0.0243930516853564
286969,-269594.899161054,275383.941442952,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.929628610610962,0.0141119228837998
288322,-347625.306907614,271384.870532491,Cenozoico,Continental,Depósito aluvial,0.874334216117859,0.0894305642969424
288326,-339622.188164377,271384.870532491,Mesozoico,Transicional,Grupo Chicama,0.922725677490234,0.0428818581441459
288958,-467672.088056168,269385.335077261,Mesozoico,Transicional,Grupo Chicama - Formación Simbal,0.909760117530823,0.00426295909693175
289057,-269594.899161054,269385.335077261,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.961632609367371,0.0127974342340308
289657,-461669.74899874,267385.799622031,Mesozoico,Transicional,Grupo Chicama - Formación Simbal,0.932332754135132,0.00612833775317616
289661,-453666.630255503,267385.799622031,Mesozoico,Continental,Grupo Chicama - Formación Tinajones- Miembro Inferior,0.933891117572784,0.0114209910813383
290356,-455667.409941312,265386.264166801,Mesozoico,Continental,Grupo Chicama - Formación Tinajones- Miembro Inferior,0.958044946193695,0.0216806375627653
291109,-341622.967850186,263386.728711571,Cenozoico,Continental,Depósito aluvial,0.934842348098755,0.0933565087112144
291111,-337621.408478568,263386.728711571,Cenozoico,Continental,Depósito aluvial,0.959101974964142,0.023182505232778
291805,-341622.967850186,261387.19325634,Cenozoico,Continental,Depósito aluvial,0.92997944355011,0.0883816073072975
293175,-385640.120937989,257388.12234588,Mesozoico,Continental,Grupo Goyllarisquizga - Formación Chimú,0.955052614212036,0.0706025758244068
295284,-343623.747535996,251389.51598019,Mesozoico,Continental,Grupo Goyllarisquizga - Formación Chimú,0.888708710670471,0.0826333447336606
295980,-343623.747535996,249389.98052496,Mesozoico,Continental,Grupo Goyllarisquizga - Formación Chimú,0.89024293422699,0.0700756026377426
296679,-337621.408478568,247390.445069729,Mesozoico,Continental,Grupo Goyllarisquizga - Formación Chimú,0.89549446105957,0.0304934112398258
296680,-335620.628792759,247390.445069729,Mesozoico,Continental,Grupo Goyllarisquizga - Formación Chimú,0.91932487487793,0.0814407783009394
297368,-351626.866279233,245390.909614499,Mesozoico,Continental,Grupo Goyllarisquizga - Formación Chimú,0.89039146900177,0.0847271348102211
297369,-349626.086593423,245390.909614499,Mesozoico,Continental,Grupo Goyllarisquizga - Formación Chimú,0.906404256820679,0.0452801315933057
297370,-347625.306907614,245390.909614499,Mesozoico,Continental,Grupo Goyllarisquizga - Formación Chimú,0.904555082321167,0.0596858808523247
297446,-195566.050786113,245390.909614499,Cenozoico,Continental,Depósito fluvial,0.8915895819664,0.0397030580148115
298066,-347625.306907614,243391.374159269,Mesozoico,Continental,Grupo Goyllarisquizga - Formación Chimú,0.951079547405243,0.0518756225901913
298072,-335620.628792759,243391.374159269,Cenozoico,Continental,Depósito aluvial,0.958829879760742,0.0879741112646497
298073,-333619.84910695,243391.374159269,Cenozoico,Continental,Depósito aluvial,0.940061628818512,0.0655857865703015
298074,-331619.06942114,243391.374159269,Cenozoico,Continental,Depósito aluvial,0.929231822490692,0.0643868671263664
298759,-353627.645965042,241391.838704039,Mesozoico,Continental,Grupo Goyllarisquizga - Formación Chimú,0.971009790897369,0.0558759434598995
298772,-327617.510049522,241391.838704039,Mesozoico,Continental,Grupo Goyllarisquizga - Formación Chimú,0.878201901912689,0.0499558533718906
299463,-337621.408478568,239392.303248809,Mesozoico,Continental,Grupo Goyllarisquizga - Formación Chimú,0.942494034767151,0.0848446382011436
299468,-327617.510049522,239392.303248809,Cenozoico,Continental,Depósito aluvial,0.936293125152588,0.0609621612254417
300165,-325616.730363713,237392.767793579,Cenozoico,Continental,Depósito aluvial,0.947384774684906,0.0697289033691353
300850,-347625.306907614,235393.232338349,Mesozoico,Continental,Grupo Goyllarisquizga - Formación Chimú,0.930158376693726,0.0919966613393091
301548,-343623.747535996,233393.696883118,Mesozoico,Continental,Grupo Goyllarisquizga - Formación Chimú,0.910707592964172,0.0575276833166334
302254,-323615.950677903,231394.161427888,Mesozoico,Continental,Grupo Goyllarisquizga - Formación Chimú,0.931997239589691,0.0455814632503212
304388,-231580.085130679,225395.555062198,Cenozoico,Continental,Depósito glaciar,0.887462198734283,0.00118175666517614
304411,-185562.152357067,225395.555062198,Cenozoico,Continental,Depósito aluvial,0.891255497932434,0.0639303265879385
305029,-341622.967850186,223396.019606968,Cenozoico,Continental,Depósito aluvial,0.895279407501221,0.0316374028200338
306500,-183561.372671258,219396.948696507,Cenozoico,Continental,Depósito fluvial,0.887516021728516,0.0418597592362013
308511,-337621.408478568,213398.342330817,Mesozoico,Continental,Grupo Goyllarisquizga - Formación Chimú,0.955171763896942,0.0923115775955817
308521,-317613.611620476,213398.342330817,Mesozoico,Marino,Formación Inca,0.941553592681885,0.0721810027816521
309209,-333619.84910695,211398.806875587,Mesozoico,Continental,Grupo Goyllarisquizga - Formación Chimú,0.88683944940567,0.0829257214577365
310597,-341622.967850186,207399.735965126,Mesozoico,Continental,Grupo Goyllarisquizga - Formación Chimú,0.931358993053436,0.0674584076361253
310617,-301607.374134002,207399.735965126,Mesozoico,Marino,Formación Inca,0.962489724159241,0.0885073396398266
312687,-337621.408478568,201401.129599436,Mesozoico,Continental,Grupo Goyllarisquizga - Formación Chimú,0.932240724563599,0.0828703426823042
319613,-405647.917796082,181405.775047134,Mesozoico,Marino,Grupo Casma - Formación Junco,0.872023344039917,0.0503042456549082
320357,-309610.492877239,179406.239591904,Cenozoico,Continental,Formación Oyón - Miembro inferior,0.881799876689911,0.0458676053451299
321055,-305608.93350562,177406.704136674,Cenozoico,Continental,Formación Oyón - Miembro inferior,0.955274999141693,0.0304179557505758
321056,-303608.153819811,177406.704136674,Cenozoico,Continental,Formación Oyón - Miembro inferior,0.871078848838806,0.0256443915365252
321751,-305608.93350562,175407.168681444,Cenozoico,Continental,Formación Oyón - Miembro inferior,0.887238383293152,0.00452301013370671
322446,-307609.71319143,173407.633226214,Cenozoico,Continental,Formación Oyón - Miembro inferior,0.890520334243774,0.0286446794739258
322448,-303608.153819811,173407.633226214,Mesozoico,Marino,Grupo Goyllarisquizga - Formación Carhuaz,0.882638037204742,0.018450568100876
323840,-303608.153819811,169408.562315754,Cenozoico,Continental,Formación Oyón - Miembro superior,0.874473571777344,0.0405014040621685
335686,-275597.238218482,135416.459576841,Cenozoico,Continental,Formación Oyón - Miembro superior,0.922323286533356,0.0733015248805312
338496,-223576.966387442,127418.31775592,Cenozoico,Continental,Gneis Pomabamba,0.915385663509369,0.0940831023614675
339144,-319614.391306285,125418.78230069,Mesozoico,Continental,Grupo Goyllarisquizga - Formación Chimú,0.953575134277344,0.0734927002395629
341273,-237582.424188107,119420.175935,Cenozoico,Marino,Formación Celendín,0.886706709861755,0.0800339550894088
342665,-237582.424188107,115421.105024539,Cenozoico,Marino,Formación Celendín,0.92126077413559,0.0900766156777492
344755,-233580.864816488,109422.498658849,Cenozoico,Continental,Formación Casapalca - Miembro Llamellín,0.885010123252869,0.0156051473704042
349636,-215573.847644205,95425.750472238,Cenozoico,Marino,Formación Celendín,0.963985681533813,0.0146011875364142
350320,-239583.203873916,93426.2150170078,Cenozoico,Continental,Formación Oyón,0.885429441928864,0.0714700760321366
351685,-293604.255390765,89427.1441065475,Mesozoico,Continental,Grupo Goyllarisquizga - Formación Chimú,0.931639611721039,0.0738883438878797
354470,-291603.475704956,81429.0022856269,Cenozoico,Continental,Depósito aluvial,0.963898122310638,0.0747227448682113
354515,-201568.389843541,81429.0022856269,Cenozoico,Sin dato,Complejo del Marañón,0.871666133403778,0.0822779283380609
360760,-239583.203873916,63433.1831885556,Cenozoico,Continental,Formación Oyón,0.961838603019714,0.0693864918354146
360761,-237582.424188107,63433.1831885556,Cenozoico,Continental,Grupo Chicama - Formación Sapotal,0.949301064014435,0.0830894874038359
362874,-187562.932042876,57434.5768228651,Cenozoico,Sin dato,"Complejo del Marañón - esquisto, gneis",0.962544798851013,0.0304272614623268
365614,-275597.238218482,49436.4350019445,Cenozoico,Continental,Formación Lloclla - Miembro 2,0.890353381633759,0.0853604456116335
365714,-75519.2696375597,49436.4350019445,Cenozoico,Continental,Formación Yahuarango,0.876653850078583,0.00294476531001102
366310,-275597.238218482,47436.8995467144,Cenozoico,Continental,Formación Lloclla - Miembro 2,0.952986240386963,0.0587842969357832
368429,-213573.067958396,41438.2931810239,Cenozoico,Sin dato,Formación Jumasha - Miembro 3,0.925376892089844,0.0897325032902448
381718,-83522.3883807966,3447.11953165109,Cenozoico,Continental,Plutón San Juan,0.896818518638611,0.0628479031206436
383745,-205569.949215159,-2551.48683403936,Cenozoico,Continental,Formación Oyón,0.876608610153198,0.0856260087226264
385117,-245585.542931344,-6550.55774449965,Cenozoico,Continental,Formación Lloclla - Miembro 2,0.883151531219482,0.0679544095450418
385813,-245585.542931344,-8550.09319972981,Cenozoico,Continental,"Depósito glaciar, fluvial",0.889867842197418,0.0719166775128964
386535,-193565.271100304,-10549.62865496,Cenozoico,Marino,Formación Jumasha - Miembro 3,0.870797455310822,0.0323928675774671
387945,-157551.236755738,-14548.6995654203,Cenozoico,Marino,Grupo Pucará - Formación Chambará,0.930122971534729,0.076865555241167
388622,-195566.050786113,-16548.2350206504,Cenozoico,Marino,Formación Jumasha - Miembro 3,0.947510063648224,0.0883885513801721
389997,-229579.30544487,-20547.3059311107,Mesozoico,Continental,Grupo Goyllarisquizga - Formación Chimú,0.892556190490723,0.0837062019597791
390077,-69516.9305801321,-20547.3059311107,Cenozoico,Continental,Grupo Mitu - Miembro Sedimentario,0.879681348800659,0.00641158698877844
392110,-179559.813299639,-26545.9122968012,Cenozoico,Transicional,Formación Pariahuanca,0.909657955169678,0.0770808340251744
394956,-55511.4727794675,-34544.0541177218,Cenozoico,Continental,Formación Yahuarango,0.899991631507874,0.0343634989568414
396292,-167555.135184784,-38543.1250281821,Cenozoico,Sin dato,Grupo Goyllarisquizga,0.886059880256653,0.0255679145240203
396362,-27500.5571781384,-38543.1250281821,Cenozoico,Continental,Depósito aluvial,0.90868878364563,0.0232509510372874
396989,-165554.355498975,-40542.6604834122,Cenozoico,Continental,Grupo Mitu,0.925296664237976,0.084442217858959
397753,-29501.3368639476,-42542.1959386424,Cenozoico,Continental,Depósito aluvial,0.890857100486755,0.0150254025379258
399074,-171556.694556402,-46541.2668491027,Cenozoico,Marino,Formación Jumasha - Miembro 2,0.95419305562973,0.0414448612926902
399769,-173557.474242212,-48540.8023043328,Cenozoico,Marino,Formación Jumasha - Miembro 1,0.988372266292572,0.0218968364614716
399770,-171556.694556402,-48540.8023043328,Cenozoico,Marino,Formación Jumasha - Miembro 3,0.976637721061707,0.0160943549388635
403265,-141544.999269264,-58538.4795804835,Mesozoico,Continental,Grupo Goyllarisquizga - Formación Chimú,0.964017450809479,0.0869211301949951
403266,-139544.219583455,-58538.4795804835,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.992192566394806,0.0076835563024901
403950,-163553.575813166,-60538.0150357137,Cenozoico,Transicional,Formación Pariahuanca,0.967961609363556,0.0903266480381411
403961,-141544.999269264,-60538.0150357137,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.971593856811523,0.0868607688754491
404646,-163553.575813166,-62537.5504909439,Cenozoico,Marino,Formación Jumasha - Miembro 2,0.934632003307343,0.0358800010358321
406053,-133541.880526027,-66536.6214014042,Mesozoico,Continental,"Grupo Goyllarisquizga - Formación Santa, Carhuaz",0.947432577610016,0.0506571107798394
407443,-137543.439897646,-70535.6923118645,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.961992025375366,0.0740200132680355
408139,-137543.439897646,-72535.2277670946,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.974456310272217,0.0426783928674388
408140,-135542.660211836,-72535.2277670946,Cenozoico,Marino,Grupo Pucará - Formación Chambará,0.960730314254761,0.0898260799405245
408141,-133541.880526027,-72535.2277670946,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.989433228969574,0.0764605864752008
408150,-115534.863353744,-72535.2277670946,Cenozoico,Sin dato,Complejo del Marañón,0.870935797691345,0.0332202364842986
408831,-145546.558640883,-74534.7632223248,Cenozoico,Continental,Formación Jeroc,0.975801110267639,0.0723036678036672
408844,-119536.422725363,-74534.7632223248,Mesozoico,Marino,Grupo Pucará - Formación Condorsinga,0.960955679416656,0.0535868563513199
408845,-117535.643039553,-74534.7632223248,Mesozoico,Continental,Grupo Mitu - Miembro Sedimentario,0.912769496440887,0.0418146584131119
409533,-133541.880526027,-76534.2986775549,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.989939868450165,0.0440822951154545
410227,-137543.439897646,-78533.834132785,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.97766250371933,0.0890462326839542
410230,-131541.100840218,-78533.834132785,Mesozoico,Marino,Grupo Pucará - Formación Condorsinga,0.940870881080627,0.0823148514127709
410237,-117535.643039553,-78533.834132785,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.992125570774078,0.00176483620120444
410238,-115534.863353744,-78533.834132785,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.989422261714935,0.0133579846193661
410924,-135542.660211836,-80533.3695880152,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.892975568771362,0.0649138016189972
410927,-129540.321154409,-80533.3695880152,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.991927027702332,0.0193686795565442
410934,-115534.863353744,-80533.3695880152,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.994692504405975,0.0104895368769133
411624,-127539.5414686,-82532.9050432453,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.989546835422516,0.065705826306108
412321,-125538.76178279,-84532.4404984755,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.984775960445404,0.0263316672160778
412327,-113534.083667935,-84532.4404984755,Mesozoico,Continental,Grupo Mitu - Miembro Sedimentario,0.984021484851837,0.0827596115576583
413024,-111533.303982126,-86531.9759537056,Mesozoico,Continental,Grupo Mitu - Miembro Sedimentario,0.935257017612457,0.0706962943705303
413716,-119536.422725363,-88531.5114089358,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.985985517501831,0.0687531369342854
413717,-117535.643039553,-88531.5114089358,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.990406095981598,0.0170519736290351
413721,-109532.524296317,-88531.5114089358,Mesozoico,Continental,Grupo Mitu - Miembro Sedimentario,0.983819305896759,0.0226876854265761
415106,-123537.982096981,-92530.5823193961,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.984264433383942,0.0382017647098848
415805,-117535.643039553,-94530.1177746262,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.988400101661682,0.0154808837906782
416501,-117535.643039553,-96529.6532298564,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.973775327205658,0.0768819745668789
416508,-103530.185238889,-96529.6532298564,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.982689023017883,0.0151576876248735
416536,-47508.3540362306,-96529.6532298564,Cenozoico,Marino,Grupo Pucará - Formación Chambará,0.885125696659088,0.0189138517387349
417878,-147547.338326692,-100528.724140317,Cenozoico,Continental,Formación Jeroc,0.944079279899597,0.0652542800182218
417894,-115534.863353744,-100528.724140317,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.973158657550812,0.0495048781279442
418591,-113534.083667935,-102528.259595547,Mesozoico,Continental,Grupo Mitu - Miembro Sedimentario,0.983352243900299,0.0130977239159848
418595,-105530.964924698,-102528.259595547,Mesozoico,Continental,Grupo Mitu - Miembro Sedimentario,0.983788132667542,0.0189429528373539
419287,-113534.083667935,-104527.795050777,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.982522964477539,0.0487068373570845
419968,-143545.778955073,-106527.330506007,Cenozoico,Continental,Depósito aluvial,0.966177046298981,0.0713607410715855
420318,556727.111078155,-106527.330506007,Cenozoico,Continental,Depósito aluvial,0.876140117645264,0.00696920300768539
421376,-111533.303982126,-110526.401416467,Cenozoico,Continental,Depósito aluvial,0.887280941009522,0.0633989596103439
425570,-75519.2696375597,-122523.614147848,Cenozoico,Continental,Grupo Ambo - Miembro Inferior,0.903928339481354,0.0799784122591972
426238,-131541.100840218,-124523.149603078,Cenozoico,Marino,Grupo Pucará - Formación Chambará,0.900837242603302,0.0456445056294887
426931,-137543.439897646,-126522.685058309,Cenozoico,Continental,Formación Huayllay - Miembro inferior,0.954276621341705,0.0730080460028222
426946,-107531.744610507,-126522.685058309,Cenozoico,Continental,Depósito aluvial,0.983955442905426,0.0394078607133066
427642,-107531.744610507,-128522.220513539,Cenozoico,Continental,Depósito aluvial,0.991628766059875,0.0682178596974783
428333,-117535.643039553,-130521.755968769,Cenozoico,Marino,Grupo Pucará - Formación Chambará,0.888092458248138,0.0808876354209615
428338,-107531.744610507,-130521.755968769,Cenozoico,Continental,Depósito aluvial,0.980296850204468,0.0496777895627236
429112,48529.0708826121,-132521.291423999,Mesozoico,Marino,Grupo Oriente - Formación Esperanza,0.915246963500977,0.0836392677956584
429736,-95527.066495652,-134520.826879229,Mesozoico,Marino,Grupo Pucará - Formación Aramachay,0.979607701301575,0.0452846172702027
430410,-139544.219583455,-136520.362334459,Cenozoico,Continental,Formación Casapalca - Miembro Superior,0.902307748794556,0.0455332929484305
430437,-85523.1680666059,-136520.362334459,Cenozoico,Marino,Grupo Pucará - Formación Chambará,0.986169338226318,0.00576931596428459
430439,-81521.6086949874,-136520.362334459,Cenozoico,Sin dato,Grupo Ambo - Miembro Superior,0.911570489406586,0.0588874992433245
431123,-105530.964924698,-138519.89778969,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.980878591537476,0.0690103865297824
431819,-105530.964924698,-140519.43324492,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.990700304508209,0.0923587582027178
431820,-103530.185238889,-140519.43324492,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.988197505474091,0.0202432593138388
432508,-119536.422725363,-142518.96870015,Cenozoico,Marino,Grupo Pucará - Formación Aramachay,0.955528020858765,0.0884850557478751
432514,-107531.744610507,-142518.96870015,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.981924533843994,0.0905327831893715
432516,-103530.185238889,-142518.96870015,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.99332457780838,0.00624825113907397
432518,-99528.6258672704,-142518.96870015,Mesozoico,Sin dato,Grupo Pucará - Formación Chambará,0.931707382202148,0.0423054603214299
432576,16516.5959096645,-142518.96870015,Cenozoico,Sin dato,Súper Unidad Sacsamayo,0.880860567092896,0.00929248818676322
433206,-115534.863353744,-144518.50415538,Cenozoico,Marino,Grupo Pucará - Formación Chambará,0.893670618534088,0.0887468755708469
433211,-105530.964924698,-144518.50415538,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.994915962219238,0.00995187003298675
433213,-101529.40555308,-144518.50415538,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.990288496017456,0.00614782467532401
433216,-95527.066495652,-144518.50415538,Mesozoico,Marino,Grupo Pucará - Formación Chambará,0.981547713279724,0.0411673050626222
433900,-119536.422725363,-146518.03961061,Cenozoico,Continental,Grupo Mitu - Miembro Sedimentario,0.876527309417725,0.0732379501309584
