celda,x,y,era,amb,uni,prospcorr_nacional,incert_nacional
591253,-5491.98063423694,-598413.052492624,Cenozoico,Marino,Formación Pisco,0.986026644706726,0.0036574132071852
591258,4511.91779480917,-598413.052492624,Cenozoico,Continental,Depósito aluvial,0.917669713497162,0.0177726948678551
591260,8513.47716642762,-598413.052492624,Cenozoico,Marino,Formación Pisco,0.98662656545639,0.00504493575187518
591262,12515.0365380461,-598413.052492624,Cenozoico,Marino,Formación Pisco,0.984438478946686,0.00499030152273159
591957,10514.2568522368,-600412.587947854,Cenozoico,Continental,Depósito aluvial,0.917325437068939,0.0171074254281794
591958,12515.0365380461,-600412.587947854,Cenozoico,Marino,Formación Pisco,0.986714780330658,0.00432183985769861
591959,14515.8162238553,-600412.587947854,Cenozoico,Marino,Formación Pisco,0.988758325576782,0.00284665557258446
591960,16516.5959096645,-600412.587947854,Cenozoico,Marino,Formación Pisco,0.982222020626068,0.00277026934877988
591961,18517.3755954737,-600412.587947854,Cenozoico,Marino,Formación Pisco,0.97379994392395,0.00643474384706635
592654,12515.0365380461,-602412.123403084,Cenozoico,Marino,Formación Pisco,0.98995578289032,0.00290205407525905
592655,14515.8162238553,-602412.123403084,Paleozoico_o_mas,Marino,Formación  San Juan,0.979234099388123,0.00635628088303043
592656,16516.5959096645,-602412.123403084,Cenozoico,Continental,Depósito eólico,0.919663667678833,0.0180983432059593
592657,18517.3755954737,-602412.123403084,Cenozoico,Marino,Formación Pisco,0.989599585533142,0.00247109709531433
592658,20518.155281283,-602412.123403084,Cenozoico,Marino,Formación Pisco,0.980463087558746,0.0060439876783365
592659,22518.9349670922,-602412.123403084,Cenozoico,Marino,Formación Pisco,0.978907763957977,0.00578714777257587
593345,2511.13810899995,-604411.658858315,Paleozoico_o_mas,Marino,Formación San Juan - Miembro San Fernando,0.95442920923233,0.0155286488676319
593350,12515.0365380461,-604411.658858315,Cenozoico,Marino,Formación Pisco,0.988213121891022,0.00322023088565887
593351,14515.8162238553,-604411.658858315,Cenozoico,Marino,Formación Pisco,0.983601152896881,0.00245615950051196
593352,16516.5959096645,-604411.658858315,Cenozoico,Marino,Formación Pisco,0.985103011131287,0.00330061573356835
593353,18517.3755954737,-604411.658858315,Cenozoico,Marino,Formación Pisco,0.980205774307251,0.00560585500628374
593354,20518.155281283,-604411.658858315,Cenozoico,Marino,Formación Pisco,0.98456209897995,0.00178093309920786
593355,22518.9349670922,-604411.658858315,Cenozoico,Marino,Formación Pisco,0.988644361495972,0.0013904646364579
593356,24519.7146529014,-604411.658858315,Cenozoico,Marino,Formación Pisco,0.986183702945709,0.00734043540213923
594042,4511.91779480917,-606411.194313545,Paleozoico_o_mas,Marino,Formación San Juan - Miembro San Fernando,0.966480493545532,0.0167429750443249
594045,10514.2568522368,-606411.194313545,Cenozoico,Marino,Formación Pisco,0.988660931587219,0.00403943009930571
594046,12515.0365380461,-606411.194313545,Cenozoico,Marino,Formación Pisco,0.988699376583099,0.00337180935027804
594047,14515.8162238553,-606411.194313545,Cenozoico,Marino,Formación Pisco,0.984024226665497,0.00641727855143534
594048,16516.5959096645,-606411.194313545,Cenozoico,Marino,Formación Pisco,0.990134060382843,0.0032588344485945
594049,18517.3755954737,-606411.194313545,Cenozoico,Marino,Formación Pisco,0.993006825447083,0.00164332631590956
594050,20518.155281283,-606411.194313545,Cenozoico,Marino,Formación Pisco,0.993284940719604,0.00230878164433293
594051,22518.9349670922,-606411.194313545,Cenozoico,Marino,Formación Pisco,0.989052951335907,0.00253302598702859
594052,24519.7146529014,-606411.194313545,Cenozoico,Marino,Formación Pisco,0.990734100341797,0.00276922931880918
594053,26520.4943387106,-606411.194313545,Cenozoico,Marino,Formación Pisco,0.978598058223724,0.0132914563264776
594740,8513.47716642762,-608410.729768775,Cenozoico,Continental,Depósito marino,0.990154623985291,0.0154151398809834
594744,16516.5959096645,-608410.729768775,Cenozoico,Marino,Formación Pisco,0.991350769996643,0.00168967870504082
594745,18517.3755954737,-608410.729768775,Cenozoico,Marino,Formación Pisco,0.990205705165863,0.00523802423869635
594746,20518.155281283,-608410.729768775,Cenozoico,Marino,Formación Pisco,0.989243030548096,0.00458282876212249
594748,24519.7146529014,-608410.729768775,Cenozoico,Marino,Formación Pisco,0.988944530487061,0.0147694670644439
594749,26520.4943387106,-608410.729768775,Cenozoico,Marino,Formación Pisco,0.987041592597961,0.0174912264816697
594750,28521.2740245199,-608410.729768775,Cenozoico,Marino,Formación Pisco,0.983815968036652,0.0158504570192739
594755,38525.172453566,-608410.729768775,Cenozoico,Marino,Formación Pisco,0.980077505111694,0.0179328337262563
595439,14515.8162238553,-610410.265224005,Cenozoico,Continental,Depósito aluvial,0.95185112953186,0.0174178950998954
595440,16516.5959096645,-610410.265224005,Cenozoico,Continental,Depósito eólico,0.951084613800049,0.0169784609956942
595441,18517.3755954737,-610410.265224005,Cenozoico,Marino,Formación Pisco,0.992571532726288,0.00191233021920532
595442,20518.155281283,-610410.265224005,Cenozoico,Continental,Depósito eólico,0.970414102077484,0.0128073772638589
595443,22518.9349670922,-610410.265224005,Cenozoico,Marino,Formación Pisco,0.993866622447968,0.00190208121200423
595446,28521.2740245199,-610410.265224005,Cenozoico,Marino,Formación Pisco,0.987299621105194,0.01390543948981
596135,14515.8162238553,-612409.800679235,Cenozoico,Continental,Depósito marino,0.990723669528961,0.0132747854351146
596137,18517.3755954737,-612409.800679235,Cenozoico,Continental,Depósito residual,0.990294337272644,0.00791457762894034
596141,26520.4943387106,-612409.800679235,Cenozoico,Marino,Formación Pisco,0.986804604530334,0.0100995611226088
596142,28521.2740245199,-612409.800679235,Cenozoico,Marino,Formación Pisco,0.99041336774826,0.00538694247675286
596832,16516.5959096645,-614409.336134465,Cenozoico,Continental,Depósito eólico,0.958251595497131,0.0111664863578999
596833,18517.3755954737,-614409.336134465,Cenozoico,Continental,Depósito residual,0.981920659542084,0.00524724584449993
596836,24519.7146529014,-614409.336134465,Cenozoico,Marino,Formación Pisco,0.992571532726288,0.00595203071589871
596837,26520.4943387106,-614409.336134465,Cenozoico,Marino,Formación Pisco,0.98990273475647,0.0103779067450284
596839,30522.0537103291,-614409.336134465,Cenozoico,Marino,Formación Pisco,0.989870846271515,0.00639805732915731
597530,20518.155281283,-616408.871589695,Cenozoico,Continental,Depósito marino,0.990723669528961,0.0102327454930979
597536,32522.8333961383,-616408.871589695,Cenozoico,Marino,Formación Pisco,0.993478178977966,0.00337246501842421
597537,34523.6130819475,-616408.871589695,Cenozoico,Marino,Formación Pisco,0.990592658519745,0.00636228676606032
598232,32522.8333961383,-618408.407044926,Cenozoico,Marino,Formación Pisco,0.991663455963135,0.0051147171402398
598233,34523.6130819475,-618408.407044926,Paleozoico_o_mas,Marino,Formación San Juan,0.986008107662201,0.00582775696805326
598234,36524.3927677567,-618408.407044926,Cenozoico,Marino,Formación Pisco,0.984070062637329,0.0102777154049287
608000,80541.5458555597,-646401.903418148,Cenozoico,Continental,Depósito aluvial,0.943689405918121,0.0130741969429081
622648,144566.495801455,-688392.147977981,Paleozoico_o_mas,Sin dato,Unidad Playa Hermosa,0.949337244033813,0.01508492554027
633126,220596.123862205,-718385.179806433,Cenozoico,Marino,Formación Camaná,0.958809494972229,0.0144332895511204
634522,228599.242605442,-722384.250716893,Cenozoico,Marino,Formación Camaná,0.930252432823181,0.0119222885366088
637311,238603.141034488,-730382.392537814,Cenozoico,Marino,Formación Camaná,0.916755378246307,0.0151479503464667
655450,324636.667524285,-782370.314373798,Cenozoico,Marino,Depósito marino,0.978977680206299,0.0153093614081219
660333,346645.244068186,-796367.062560409,Cenozoico,Marino,Depósito marino,0.975486695766449,0.0140958860853807
661730,356649.142497232,-800366.133470869,Cenozoico,Marino,Depósito marino,0.98848420381546,0.0158455134816259
673577,386660.837784371,-834358.236209782,Sin dato,Sin dato,"Complejo Basal de la Costa - Mollendo - gneis, granulita",0.969536602497101,0.00648368866756201
676362,388661.61747018,-842356.378030702,Cenozoico,Continental,Depósito aluvial,0.944400072097778,0.00609833020796827
679843,390662.397155989,-852354.055306853,Cenozoico,Marino,Depósito marino,0.989636480808258,0.017179719114712
